time,open,high,low,close,tick_volume,spread,real_volume
2025-09-10 14:00:00,3655.28,3655.28,3650.35,3651.08,371,6,0
2025-09-10 14:05:00,3651.06,3654.78,3650.95,3654.48,364,15,0
2025-09-10 14:10:00,3654.44,3655.42,3653.46,3654.53,342,5,0
2025-09-10 14:15:00,3654.55,3656.16,3654.49,3655.69,328,14,0
2025-09-10 14:20:00,3655.75,3656.25,3655.16,3656.24,332,14,0
2025-09-10 14:25:00,3656.22,3656.23,3654.68,3654.79,289,12,0
2025-09-10 14:30:00,3654.86,3655.13,3652.84,3652.93,344,5,0
2025-09-10 14:35:00,3652.98,3653.29,3651.18,3651.83,392,5,0
2025-09-10 14:40:00,3651.88,3651.99,3649.08,3649.08,392,5,0
2025-09-10 14:45:00,3649.07,3652.26,3648.74,3649.91,397,15,0
2025-09-10 14:50:00,3649.93,3650.13,3648.94,3649.02,331,5,0
2025-09-10 14:55:00,3648.92,3649.93,3648.6,3649.28,335,13,0
2025-09-10 15:00:00,3649.28,3650.01,3648.83,3649.64,368,14,0
2025-09-10 15:05:00,3649.79,3650.06,3648.86,3649.46,336,16,0
2025-09-10 15:10:00,3649.3,3649.56,3647.89,3648.26,380,5,0
2025-09-10 15:15:00,3648.29,3650.13,3647.18,3649.86,344,16,0
2025-09-10 15:20:00,3649.66,3650.32,3648.24,3648.73,370,15,0
2025-09-10 15:25:00,3648.86,3650.0,3648.23,3648.23,338,14,0
2025-09-10 15:30:00,3648.11,3657.57,3648.11,3651.99,478,8,0
2025-09-10 15:35:00,3652.14,3653.69,3642.28,3650.02,471,5,0
2025-09-10 15:40:00,3650.19,3650.68,3646.21,3650.65,447,5,0
2025-09-10 15:45:00,3650.99,3651.36,3643.67,3644.72,452,10,0
2025-09-10 15:50:00,3644.44,3645.26,3640.39,3643.81,447,8,0
2025-09-10 15:55:00,3644.15,3645.7,3643.11,3644.05,412,7,0
2025-09-10 16:00:00,3643.93,3647.26,3643.14,3646.53,435,14,0
2025-09-10 16:05:00,3646.52,3648.21,3642.4,3647.28,438,5,0
2025-09-10 16:10:00,3647.26,3647.49,3644.2,3646.3,419,8,0
2025-09-10 16:15:00,3646.01,3649.19,3645.23,3646.94,418,5,0
2025-09-10 16:20:00,3646.95,3647.87,3646.08,3647.31,395,14,0
2025-09-10 16:25:00,3647.32,3647.93,3646.2,3646.95,364,5,0
2025-09-10 16:30:00,3647.02,3652.09,3646.99,3651.46,437,5,0
2025-09-10 16:35:00,3651.46,3654.03,3648.48,3649.9,444,5,0
2025-09-10 16:40:00,3649.86,3651.02,3648.89,3650.22,410,14,0
2025-09-10 16:45:00,3650.06,3650.28,3646.91,3649.97,419,15,0
2025-09-10 16:50:00,3650.15,3651.21,3648.65,3650.4,414,14,0
2025-09-10 16:55:00,3650.17,3651.66,3649.57,3651.16,393,7,0
2025-09-10 17:00:00,3651.26,3652.84,3649.23,3652.84,425,9,0
2025-09-10 17:05:00,3653.06,3653.6,3651.85,3652.56,420,6,0
2025-09-10 17:10:00,3652.55,3653.99,3651.19,3653.83,418,5,0
2025-09-10 17:15:00,3653.88,3655.12,3653.34,3654.87,400,14,0
2025-09-10 17:20:00,3654.9,3654.91,3651.87,3651.92,382,6,0
2025-09-10 17:25:00,3651.95,3653.57,3650.9,3652.51,387,5,0
2025-09-10 17:30:00,3652.52,3655.26,3652.28,3654.86,392,13,0
2025-09-10 17:35:00,3654.92,3655.26,3654.06,3654.61,348,5,0
2025-09-10 17:40:00,3654.62,3654.75,3648.67,3648.78,435,6,0
2025-09-10 17:45:00,3648.7,3649.59,3644.83,3644.83,420,9,0
2025-09-10 17:50:00,3644.9,3647.09,3643.98,3644.19,413,5,0
2025-09-10 17:55:00,3644.19,3647.97,3644.17,3647.67,385,10,0
2025-09-10 18:00:00,3647.64,3648.05,3644.99,3645.09,367,14,0
2025-09-10 18:05:00,3645.08,3646.52,3643.87,3645.82,375,8,0
2025-09-10 18:10:00,3645.74,3648.22,3645.65,3647.91,399,5,0
2025-09-10 18:15:00,3648.12,3648.17,3646.36,3646.92,379,8,0
2025-09-10 18:20:00,3646.95,3648.56,3639.87,3640.42,414,5,0
2025-09-10 18:25:00,3640.46,3644.57,3638.43,3644.27,418,8,0
2025-09-10 18:30:00,3644.35,3646.45,3644.19,3645.89,348,5,0
2025-09-10 18:35:00,3645.84,3647.74,3645.31,3647.09,356,15,0
2025-09-10 18:40:00,3647.14,3647.63,3646.13,3647.14,323,15,0
2025-09-10 18:45:00,3647.15,3648.43,3647.15,3647.66,310,8,0
2025-09-10 18:50:00,3647.64,3648.24,3647.21,3647.61,290,15,0
2025-09-10 18:55:00,3647.56,3647.58,3643.92,3644.51,361,12,0
2025-09-10 19:00:00,3644.48,3646.87,3642.98,3643.58,380,5,0
2025-09-10 19:05:00,3643.8,3643.89,3641.81,3642.59,336,8,0
2025-09-10 19:10:00,3642.61,3643.8,3642.13,3643.36,333,13,0
2025-09-10 19:15:00,3643.3,3644.82,3642.84,3644.57,312,7,0
2025-09-10 19:20:00,3644.5,3644.57,3641.8,3643.41,342,15,0
2025-09-10 19:25:00,3643.46,3643.65,3640.61,3640.99,322,15,0
2025-09-10 19:30:00,3641.16,3641.24,3639.9,3640.34,341,9,0
2025-09-10 19:35:00,3640.13,3642.02,3640.03,3641.36,313,9,0
2025-09-10 19:40:00,3641.37,3642.93,3641.37,3641.74,271,16,0
2025-09-10 19:45:00,3641.76,3642.17,3640.93,3641.93,298,11,0
2025-09-10 19:50:00,3641.92,3643.72,3641.4,3643.46,325,8,0
2025-09-10 19:55:00,3643.35,3644.02,3642.81,3642.88,293,11,0
2025-09-10 20:00:00,3642.91,3643.83,3642.67,3643.45,288,16,0
2025-09-10 20:05:00,3643.41,3643.78,3642.59,3643.65,279,5,0
2025-09-10 20:10:00,3643.67,3644.11,3643.0,3643.97,276,15,0
2025-09-10 20:15:00,3643.99,3644.2,3643.11,3643.21,289,11,0
2025-09-10 20:20:00,3643.16,3643.23,3641.87,3642.22,267,5,0
2025-09-10 20:25:00,3642.15,3642.83,3641.63,3642.64,291,15,0
2025-09-10 20:30:00,3642.44,3645.89,3642.27,3645.42,360,13,0
2025-09-10 20:35:00,3645.45,3646.99,3645.37,3646.68,327,11,0
2025-09-10 20:40:00,3646.68,3647.17,3645.65,3645.77,301,11,0
2025-09-10 20:45:00,3645.72,3646.22,3645.55,3645.62,292,11,0
2025-09-10 20:50:00,3645.63,3646.39,3645.21,3646.16,313,7,0
2025-09-10 20:55:00,3646.2,3647.52,3646.2,3647.41,298,6,0
2025-09-10 21:00:00,3647.4,3647.9,3646.33,3647.77,289,17,0
2025-09-10 21:05:00,3647.83,3647.87,3647.02,3647.14,259,17,0
2025-09-10 21:10:00,3647.11,3647.44,3646.74,3647.4,252,17,0
2025-09-10 21:15:00,3647.35,3648.3,3647.35,3648.19,290,17,0
2025-09-10 21:20:00,3648.14,3649.64,3648.14,3649.31,322,10,0
2025-09-10 21:25:00,3649.31,3649.6,3648.57,3648.57,274,15,0
2025-09-10 21:30:00,3648.55,3648.66,3647.27,3647.57,257,11,0
2025-09-10 21:35:00,3647.56,3647.73,3644.88,3645.36,280,10,0
2025-09-10 21:40:00,3645.37,3646.09,3645.23,3645.96,252,15,0
2025-09-10 21:45:00,3645.95,3646.43,3645.1,3645.97,276,10,0
2025-09-10 21:50:00,3645.92,3646.0,3644.63,3644.63,229,13,0
2025-09-10 21:55:00,3644.63,3645.37,3644.56,3645.36,291,15,0
2025-09-10 22:00:00,3645.33,3646.49,3644.92,3645.09,308,14,0
2025-09-10 22:05:00,3645.06,3645.3,3644.0,3644.21,315,14,0
2025-09-10 22:10:00,3644.21,3644.75,3643.82,3643.89,305,14,0
2025-09-10 22:15:00,3643.86,3644.03,3641.12,3641.42,353,5,0
2025-09-10 22:20:00,3641.45,3641.45,3639.3,3640.24,340,5,0
2025-09-10 22:25:00,3640.28,3641.48,3639.1,3639.57,321,15,0
2025-09-10 22:30:00,3639.54,3639.54,3636.93,3637.4,334,8,0
2025-09-10 22:35:00,3637.44,3637.54,3634.98,3637.39,368,9,0
2025-09-10 22:40:00,3637.38,3638.12,3635.88,3637.7,349,5,0
2025-09-10 22:45:00,3637.73,3640.41,3636.42,3640.41,349,8,0
2025-09-10 22:50:00,3640.5,3641.19,3639.66,3641.1,368,12,0
2025-09-10 22:55:00,3641.16,3642.52,3640.63,3641.91,375,8,0
2025-09-10 23:00:00,3642.21,3642.79,3641.49,3641.86,237,15,0
2025-09-10 23:05:00,3641.88,3642.16,3640.54,3640.55,222,15,0
2025-09-10 23:10:00,3640.54,3641.5,3640.37,3641.27,185,12,0
2025-09-10 23:15:00,3641.24,3641.45,3640.59,3641.13,170,16,0
2025-09-10 23:20:00,3641.1,3641.33,3640.32,3640.73,140,16,0
2025-09-10 23:25:00,3640.74,3640.79,3639.51,3639.7,163,16,0
2025-09-10 23:30:00,3639.72,3640.43,3639.71,3639.94,156,16,0
2025-09-10 23:35:00,3639.91,3640.13,3638.28,3638.37,176,16,0
2025-09-10 23:40:00,3638.51,3638.95,3638.05,3638.49,164,14,0
2025-09-10 23:45:00,3638.49,3639.7,3638.44,3639.2,173,15,0
2025-09-10 23:50:00,3639.19,3641.28,3638.87,3640.96,180,14,0
2025-09-10 23:55:00,3640.55,3640.81,3639.79,3640.55,146,50,0
2025-09-11 01:00:00,3641.94,3644.44,3641.94,3644.24,255,18,0
2025-09-11 01:05:00,3644.38,3644.38,3642.0,3642.16,173,16,0
2025-09-11 01:10:00,3642.16,3642.16,3639.96,3640.0,152,15,0
2025-09-11 01:15:00,3639.96,3640.23,3638.23,3638.6,168,5,0
2025-09-11 01:20:00,3638.6,3641.45,3638.26,3640.53,223,5,0
2025-09-11 01:25:00,3640.45,3640.7,3639.35,3639.94,140,15,0
2025-09-11 01:30:00,3639.93,3641.32,3639.33,3640.52,276,14,0
2025-09-11 01:35:00,3640.54,3641.53,3640.15,3640.72,204,15,0
2025-09-11 01:40:00,3640.67,3641.52,3640.61,3640.84,125,15,0
2025-09-11 01:45:00,3640.86,3640.86,3639.74,3640.53,124,15,0
2025-09-11 01:50:00,3640.34,3640.71,3639.63,3640.09,155,15,0
2025-09-11 01:55:00,3640.07,3640.79,3639.82,3639.82,147,15,0
2025-09-11 02:00:00,3640.02,3640.27,3638.76,3638.82,196,15,0
2025-09-11 02:05:00,3638.77,3640.94,3638.56,3640.74,177,14,0
2025-09-11 02:10:00,3640.79,3641.98,3640.79,3641.87,188,15,0
2025-09-11 02:15:00,3641.84,3642.21,3641.19,3641.92,176,15,0
2025-09-11 02:20:00,3641.93,3642.4,3641.6,3641.77,217,15,0
2025-09-11 02:25:00,3641.77,3642.92,3641.0,3642.78,177,15,0
2025-09-11 02:30:00,3642.78,3643.3,3640.75,3641.0,220,15,0
2025-09-11 02:35:00,3640.98,3643.97,3640.98,3643.86,214,14,0
2025-09-11 02:40:00,3643.87,3644.97,3643.86,3644.39,207,15,0
2025-09-11 02:45:00,3644.39,3645.56,3643.57,3644.25,263,15,0
2025-09-11 02:50:00,3644.22,3645.49,3644.17,3645.22,229,14,0
2025-09-11 02:55:00,3645.23,3645.26,3644.63,3645.02,182,13,0
2025-09-11 03:00:00,3644.89,3646.43,3644.73,3645.87,290,8,0
2025-09-11 03:05:00,3645.89,3646.15,3644.8,3645.13,299,11,0
2025-09-11 03:10:00,3645.25,3646.49,3644.6,3646.49,314,15,0
2025-09-11 03:15:00,3646.49,3647.11,3644.5,3645.46,255,15,0
2025-09-11 03:20:00,3645.45,3645.56,3644.23,3644.81,247,15,0
2025-09-11 03:25:00,3644.82,3646.41,3644.82,3645.72,243,15,0
2025-09-11 03:30:00,3645.71,3646.5,3644.24,3644.24,302,15,0
2025-09-11 03:35:00,3644.38,3645.61,3643.61,3644.4,299,14,0
2025-09-11 03:40:00,3644.42,3645.82,3644.16,3645.58,334,5,0
2025-09-11 03:45:00,3645.55,3645.93,3643.81,3643.85,333,7,0
2025-09-11 03:50:00,3643.7,3644.36,3642.76,3643.39,281,10,0
2025-09-11 03:55:00,3643.35,3644.38,3643.03,3643.91,250,9,0
2025-09-11 04:00:00,3643.92,3645.95,3642.65,3643.52,345,14,0
2025-09-11 04:05:00,3643.55,3646.35,3643.54,3645.97,294,14,0
2025-09-11 04:10:00,3645.96,3647.65,3645.82,3646.3,300,15,0
2025-09-11 04:15:00,3646.28,3646.61,3645.48,3645.61,248,15,0
2025-09-11 04:20:00,3645.28,3647.21,3644.29,3647.13,312,14,0
2025-09-11 04:25:00,3647.27,3648.77,3645.75,3648.37,349,8,0
2025-09-11 04:30:00,3648.32,3649.09,3646.0,3646.51,344,15,0
2025-09-11 04:35:00,3646.21,3646.32,3643.35,3643.99,363,14,0
2025-09-11 04:40:00,3643.93,3645.05,3642.64,3643.23,354,15,0
2025-09-11 04:45:00,3643.19,3643.73,3640.74,3641.31,355,14,0
2025-09-11 04:50:00,3641.27,3642.71,3641.18,3641.77,294,15,0
2025-09-11 04:55:00,3641.72,3642.06,3639.75,3641.02,329,12,0
2025-09-11 05:00:00,3641.05,3642.39,3639.6,3642.39,335,8,0
2025-09-11 05:05:00,3642.38,3643.26,3641.83,3643.26,279,14,0
2025-09-11 05:10:00,3643.31,3643.31,3641.48,3642.16,263,15,0
2025-09-11 05:15:00,3642.09,3642.18,3639.57,3639.57,279,15,0
2025-09-11 05:20:00,3639.68,3640.42,3638.77,3638.98,290,11,0
2025-09-11 05:25:00,3639.0,3639.0,3637.4,3638.03,292,5,0
2025-09-11 05:30:00,3638.13,3638.13,3635.8,3636.73,356,6,0
2025-09-11 05:35:00,3636.72,3638.22,3636.14,3638.16,292,15,0
2025-09-11 05:40:00,3638.17,3638.88,3636.09,3636.09,294,14,0
2025-09-11 05:45:00,3636.13,3638.21,3634.12,3638.14,318,14,0
2025-09-11 05:50:00,3638.23,3638.9,3637.43,3637.95,293,15,0
2025-09-11 05:55:00,3637.95,3637.95,3635.2,3637.31,311,13,0
2025-09-11 06:00:00,3637.4,3637.4,3635.42,3636.11,291,15,0
2025-09-11 06:05:00,3636.29,3636.69,3632.24,3632.29,307,5,0
2025-09-11 06:10:00,3632.39,3635.46,3632.29,3634.27,350,15,0
2025-09-11 06:15:00,3633.98,3635.55,3632.94,3634.16,351,13,0
2025-09-11 06:20:00,3634.25,3635.06,3633.39,3634.62,304,12,0
2025-09-11 06:25:00,3634.63,3635.17,3633.19,3633.34,291,13,0
2025-09-11 06:30:00,3633.3,3633.64,3631.72,3632.5,317,5,0
2025-09-11 06:35:00,3632.46,3633.58,3631.8,3633.43,250,11,0
2025-09-11 06:40:00,3633.45,3633.58,3630.64,3630.88,249,5,0
2025-09-11 06:45:00,3630.77,3632.35,3629.86,3631.79,337,14,0
2025-09-11 06:50:00,3631.82,3633.02,3631.41,3632.42,282,15,0
2025-09-11 06:55:00,3632.41,3632.51,3631.47,3631.98,265,15,0
2025-09-11 07:00:00,3632.19,3633.34,3631.84,3633.18,244,15,0
2025-09-11 07:05:00,3633.19,3633.84,3632.75,3633.5,236,15,0
2025-09-11 07:10:00,3633.53,3634.29,3633.26,3633.76,219,15,0
2025-09-11 07:15:00,3633.82,3634.08,3633.16,3633.78,206,15,0
2025-09-11 07:20:00,3633.81,3634.21,3632.99,3632.99,203,7,0
2025-09-11 07:25:00,3632.99,3633.48,3632.57,3633.35,211,13,0
2025-09-11 07:30:00,3633.4,3634.32,3633.4,3633.63,203,15,0
2025-09-11 07:35:00,3633.66,3633.66,3631.66,3631.89,209,15,0
2025-09-11 07:40:00,3631.8,3632.48,3630.17,3631.71,282,14,0
2025-09-11 07:45:00,3631.7,3631.77,3630.17,3630.28,223,15,0
2025-09-11 07:50:00,3630.29,3631.83,3630.22,3631.81,205,15,0
2025-09-11 07:55:00,3631.82,3632.09,3630.44,3630.63,220,15,0
2025-09-11 08:00:00,3630.56,3631.32,3629.89,3631.13,262,8,0
2025-09-11 08:05:00,3631.01,3631.02,3629.85,3630.14,275,10,0
2025-09-11 08:10:00,3630.19,3630.64,3629.86,3630.43,279,15,0
2025-09-11 08:15:00,3630.51,3630.82,3629.86,3629.98,271,11,0
2025-09-11 08:20:00,3629.97,3630.55,3629.83,3630.16,220,14,0
2025-09-11 08:25:00,3630.17,3631.66,3629.72,3631.13,260,15,0
2025-09-11 08:30:00,3631.15,3631.15,3625.5,3630.34,427,5,0
2025-09-11 08:35:00,3630.39,3633.38,3630.27,3632.58,392,15,0
2025-09-11 08:40:00,3632.57,3633.15,3629.41,3629.75,343,15,0
2025-09-11 08:45:00,3629.51,3629.51,3627.33,3628.61,355,12,0
2025-09-11 08:50:00,3628.58,3629.28,3625.87,3626.0,352,13,0
2025-09-11 08:55:00,3625.96,3627.97,3623.36,3625.14,394,5,0
2025-09-11 09:00:00,3625.09,3627.84,3622.81,3626.37,374,6,0
2025-09-11 09:05:00,3626.36,3632.48,3626.23,3632.22,375,15,0
2025-09-11 09:10:00,3632.15,3633.42,3631.76,3632.56,364,14,0
2025-09-11 09:15:00,3632.52,3633.08,3631.04,3632.71,345,5,0
2025-09-11 09:20:00,3632.62,3634.21,3631.89,3632.07,320,15,0
2025-09-11 09:25:00,3632.1,3634.21,3631.51,3633.58,319,13,0
2025-09-11 09:30:00,3633.42,3634.42,3631.9,3634.12,383,13,0
2025-09-11 09:35:00,3634.13,3635.57,3632.85,3633.88,394,15,0
2025-09-11 09:40:00,3633.99,3637.03,3633.72,3636.46,351,5,0
2025-09-11 09:45:00,3636.32,3638.04,3635.29,3635.36,321,8,0
2025-09-11 09:50:00,3635.36,3636.21,3634.69,3635.3,306,15,0
2025-09-11 09:55:00,3635.2,3635.2,3632.3,3633.26,326,9,0
2025-09-11 10:00:00,3633.26,3633.34,3628.43,3629.81,371,15,0
2025-09-11 10:05:00,3629.66,3630.32,3625.69,3626.26,384,7,0
2025-09-11 10:10:00,3626.18,3629.81,3626.14,3627.63,382,9,0
2025-09-11 10:15:00,3627.62,3628.68,3624.08,3625.35,359,10,0
2025-09-11 10:20:00,3625.34,3627.72,3625.23,3627.61,344,13,0
2025-09-11 10:25:00,3627.59,3630.55,3625.44,3626.07,334,13,0
2025-09-11 10:30:00,3626.05,3627.52,3623.86,3626.88,356,6,0
2025-09-11 10:35:00,3626.79,3628.47,3626.19,3628.43,313,6,0
2025-09-11 10:40:00,3628.45,3629.31,3627.83,3627.91,272,14,0
2025-09-11 10:45:00,3627.73,3628.35,3626.73,3628.34,278,15,0
2025-09-11 10:50:00,3628.34,3629.1,3626.7,3627.73,306,15,0
2025-09-11 10:55:00,3627.7,3629.98,3627.68,3629.83,285,6,0
2025-09-11 11:00:00,3630.02,3631.66,3629.41,3631.66,357,13,0
2025-09-11 11:05:00,3631.47,3631.57,3629.3,3630.31,308,15,0
2025-09-11 11:10:00,3630.26,3630.28,3627.22,3629.43,296,11,0
2025-09-11 11:15:00,3629.44,3630.15,3628.94,3629.59,227,15,0
2025-09-11 11:20:00,3629.56,3630.32,3629.26,3630.06,225,14,0
2025-09-11 11:25:00,3630.05,3630.14,3629.07,3629.31,219,5,0
2025-09-11 11:30:00,3629.25,3629.47,3627.13,3627.65,239,11,0
2025-09-11 11:35:00,3627.65,3627.89,3626.25,3627.22,268,14,0
2025-09-11 11:40:00,3627.25,3628.31,3626.65,3626.79,257,15,0
2025-09-11 11:45:00,3626.75,3627.94,3626.15,3627.77,296,15,0
2025-09-11 11:50:00,3627.77,3630.5,3627.62,3628.71,286,15,0
2025-09-11 11:55:00,3629.07,3629.07,3625.42,3626.2,355,5,0
2025-09-11 12:00:00,3626.07,3626.07,3622.49,3623.27,347,9,0
2025-09-11 12:05:00,3623.27,3623.68,3621.58,3621.58,342,6,0
2025-09-11 12:10:00,3621.53,3622.97,3618.46,3618.52,380,5,0
2025-09-11 12:15:00,3618.61,3619.48,3614.16,3617.88,440,9,0
2025-09-11 12:20:00,3618.07,3619.2,3616.97,3618.16,374,6,0
2025-09-11 12:25:00,3618.09,3618.78,3617.13,3617.28,325,12,0
2025-09-11 12:30:00,3617.12,3620.88,3616.97,3619.68,362,11,0
2025-09-11 12:35:00,3619.7,3620.28,3618.22,3619.41,336,14,0
2025-09-11 12:40:00,3619.34,3619.87,3618.36,3619.45,264,5,0
2025-09-11 12:45:00,3619.47,3622.82,3619.06,3622.42,318,15,0
2025-09-11 12:50:00,3622.37,3622.45,3620.95,3621.37,307,11,0
2025-09-11 12:55:00,3621.33,3621.8,3620.18,3621.8,257,14,0
2025-09-11 13:00:00,3621.89,3621.9,3620.03,3620.7,267,15,0
2025-09-11 13:05:00,3620.8,3621.55,3619.8,3621.52,298,15,0
2025-09-11 13:10:00,3621.54,3622.39,3620.84,3621.97,262,15,0
2025-09-11 13:15:00,3621.98,3622.71,3621.49,3622.48,230,9,0
2025-09-11 13:20:00,3622.49,3623.98,3622.24,3622.66,232,14,0
2025-09-11 13:25:00,3622.68,3622.81,3620.65,3621.11,252,15,0
2025-09-11 13:30:00,3621.08,3621.59,3619.98,3621.58,301,15,0
2025-09-11 13:35:00,3621.59,3624.76,3621.58,3622.95,299,15,0
2025-09-11 13:40:00,3622.94,3623.09,3619.97,3622.52,300,11,0
2025-09-11 13:45:00,3622.53,3623.29,3622.23,3623.29,291,13,0
2025-09-11 13:50:00,3623.15,3623.91,3622.48,3622.88,318,12,0
2025-09-11 13:55:00,3622.9,3623.17,3621.0,3621.85,305,14,0
2025-09-11 14:00:00,3621.82,3622.18,3620.56,3621.06,316,12,0
2025-09-11 14:05:00,3621.02,3621.81,3619.99,3620.75,316,14,0
2025-09-11 14:10:00,3620.67,3621.11,3619.79,3620.42,357,14,0
2025-09-11 14:15:00,3620.44,3621.27,3620.16,3620.79,271,16,0
2025-09-11 14:20:00,3620.42,3621.55,3620.0,3620.65,293,13,0
2025-09-11 14:25:00,3620.65,3621.32,3620.21,3621.27,276,15,0
2025-09-11 14:30:00,3621.2,3621.64,3619.48,3620.34,304,15,0
2025-09-11 14:35:00,3620.27,3620.48,3618.0,3618.41,317,14,0
2025-09-11 14:40:00,3618.39,3618.58,3615.42,3615.78,373,9,0
2025-09-11 14:45:00,3615.81,3618.19,3615.71,3616.67,351,6,0
2025-09-11 14:50:00,3616.7,3617.47,3616.22,3617.47,331,5,0
2025-09-11 14:55:00,3617.54,3618.08,3616.26,3616.84,323,13,0
2025-09-11 15:00:00,3616.86,3619.44,3616.53,3618.54,347,10,0
2025-09-11 15:05:00,3618.78,3620.36,3618.59,3618.9,302,5,0
2025-09-11 15:10:00,3618.81,3620.35,3617.69,3619.89,317,14,0
2025-09-11 15:15:00,3619.97,3620.35,3617.64,3619.23,389,10,0
2025-09-11 15:20:00,3619.54,3626.18,3619.39,3624.43,426,5,0
2025-09-11 15:25:00,3623.81,3624.35,3621.45,3623.54,380,13,0
2025-09-11 15:30:00,3623.36,3640.38,3613.51,3638.49,541,5,0
2025-09-11 15:35:00,3638.8,3644.02,3636.78,3638.42,468,5,0
2025-09-11 15:40:00,3637.33,3639.39,3631.94,3637.2,465,5,0
2025-09-11 15:45:00,3636.91,3637.03,3627.47,3631.47,452,13,0
2025-09-11 15:50:00,3631.45,3632.64,3626.32,3631.37,459,10,0
2025-09-11 15:55:00,3631.39,3631.6,3627.25,3628.92,439,6,0
2025-09-11 16:00:00,3629.38,3635.22,3627.9,3633.09,448,5,0
2025-09-11 16:05:00,3633.11,3636.27,3632.47,3635.44,425,14,0
2025-09-11 16:10:00,3635.34,3637.06,3632.39,3634.06,440,5,0
2025-09-11 16:15:00,3634.22,3634.27,3623.36,3625.22,446,8,0
2025-09-11 16:20:00,3625.12,3629.7,3620.29,3627.38,454,5,0
2025-09-11 16:25:00,3627.02,3627.46,3621.41,3621.47,451,8,0
2025-09-11 16:30:00,3622.21,3627.29,3622.21,3623.33,438,13,0
2025-09-11 16:35:00,3623.44,3625.19,3618.34,3624.45,449,6,0
2025-09-11 16:40:00,3624.53,3630.46,3622.15,3628.66,444,9,0
2025-09-11 16:45:00,3628.69,3632.17,3626.73,3628.62,443,14,0
2025-09-11 16:50:00,3628.77,3632.86,3628.21,3631.83,413,14,0
2025-09-11 16:55:00,3631.72,3633.28,3630.05,3630.27,422,15,0
2025-09-11 17:00:00,3630.27,3631.26,3626.2,3626.95,436,7,0
2025-09-11 17:05:00,3627.05,3633.66,3626.76,3632.92,417,5,0
2025-09-11 17:10:00,3633.13,3633.97,3631.75,3633.23,409,14,0
2025-09-11 17:15:00,3633.27,3637.47,3632.73,3636.48,422,6,0
2025-09-11 17:20:00,3636.57,3636.72,3633.96,3636.57,425,14,0
2025-09-11 17:25:00,3636.64,3637.94,3634.73,3635.05,420,5,0
2025-09-11 17:30:00,3635.12,3635.48,3632.61,3633.23,410,15,0
2025-09-11 17:35:00,3633.18,3634.18,3630.75,3630.85,396,15,0
2025-09-11 17:40:00,3630.9,3631.39,3626.96,3626.96,400,14,0
2025-09-11 17:45:00,3627.1,3630.06,3627.07,3629.68,432,14,0
2025-09-11 17:50:00,3629.69,3630.74,3628.44,3628.93,396,14,0
2025-09-11 17:55:00,3628.79,3630.13,3627.92,3629.37,353,14,0
2025-09-11 18:00:00,3629.56,3632.87,3629.56,3632.08,381,12,0
2025-09-11 18:05:00,3632.07,3633.59,3631.22,3631.36,390,14,0
2025-09-11 18:10:00,3631.36,3633.94,3631.25,3633.94,365,14,0
2025-09-11 18:15:00,3633.93,3636.69,3633.65,3636.55,387,13,0
2025-09-11 18:20:00,3636.61,3638.87,3635.88,3638.8,394,11,0
2025-09-11 18:25:00,3638.87,3639.04,3636.23,3636.63,373,13,0
2025-09-11 18:30:00,3636.58,3638.0,3635.7,3635.92,331,15,0
2025-09-11 18:35:00,3635.85,3636.3,3633.54,3634.47,337,15,0
2025-09-11 18:40:00,3634.48,3635.41,3633.97,3634.58,353,14,0
2025-09-11 18:45:00,3634.6,3634.6,3632.05,3632.57,298,15,0
2025-09-11 18:50:00,3632.71,3633.49,3631.87,3632.28,333,13,0
2025-09-11 18:55:00,3632.29,3633.46,3631.44,3633.21,351,13,0
2025-09-11 19:00:00,3633.09,3637.43,3633.09,3635.59,405,14,0
2025-09-11 19:05:00,3635.56,3639.66,3635.56,3639.62,354,14,0
2025-09-11 19:10:00,3639.53,3641.84,3638.85,3640.05,423,5,0
2025-09-11 19:15:00,3640.13,3640.88,3636.69,3636.99,313,9,0
2025-09-11 19:20:00,3637.0,3639.0,3636.3,3638.51,366,14,0
2025-09-11 19:25:00,3638.52,3638.73,3636.85,3637.27,328,16,0
2025-09-11 19:30:00,3637.29,3638.41,3636.38,3637.81,351,5,0
2025-09-11 19:35:00,3637.87,3639.08,3636.04,3636.1,301,15,0
2025-09-11 19:40:00,3636.06,3637.36,3634.72,3635.38,359,14,0
2025-09-11 19:45:00,3635.38,3636.51,3633.85,3636.33,334,14,0
2025-09-11 19:50:00,3636.31,3636.84,3635.2,3636.53,307,5,0
2025-09-11 19:55:00,3636.32,3637.23,3635.68,3636.18,314,15,0
2025-09-11 20:00:00,3636.19,3636.49,3632.7,3633.53,352,8,0
2025-09-11 20:05:00,3633.44,3634.85,3633.32,3633.54,349,12,0
2025-09-11 20:10:00,3633.49,3634.18,3631.85,3632.72,352,5,0
2025-09-11 20:15:00,3632.82,3635.51,3632.8,3634.87,338,10,0
2025-09-11 20:20:00,3634.82,3635.55,3634.05,3635.22,304,14,0
2025-09-11 20:25:00,3635.19,3636.0,3634.07,3634.65,327,14,0
2025-09-11 20:30:00,3635.08,3636.57,3634.3,3636.08,355,15,0
2025-09-11 20:35:00,3636.11,3636.5,3635.19,3635.99,292,14,0
2025-09-11 20:40:00,3636.03,3636.27,3634.25,3634.71,290,15,0
2025-09-11 20:45:00,3634.72,3635.38,3633.58,3634.54,280,15,0
